Date,Ticker,Close,Return,Is_Circuit,Circuit_Freq_20d,Circuit_Streak
2024-08-08,AVTNPL_NS,85.2237,-0.0381115660877378,0,0.0,0
2024-08-11,AVTNPL_NS,84.5051,-0.008431926799704725,0,0.0,0
2024-08-12,AVTNPL_NS,83.9046,-0.007106079988071667,0,0.0,0
2024-08-13,AVTNPL_NS,82.6839,-0.01454866598494009,0,0.0,0
2024-08-15,AVTNPL_NS,84.131,0.017501593417823758,0,0.0,0
2024-08-18,AVTNPL_NS,84.8595,0.008659114951682367,0,0.0,0
2024-08-19,AVTNPL_NS,91.8195,0.08201792374454264,0,0.0,0
2024-08-20,AVTNPL_NS,91.1206,-0.007611672901725819,0,0.0,0
2024-08-21,AVTNPL_NS,90.3035,-0.008967236826798786,0,0.0,0
2024-08-22,AVTNPL_NS,89.6735,-0.006976473780086034,0,0.0,0
2024-08-25,AVTNPL_NS,88.3248,-0.015040117760542482,0,0.0,0
2024-08-26,AVTNPL_NS,89.0729,0.008469874825643542,0,0.0,0
2024-08-27,AVTNPL_NS,88.2263,-0.009504574343038197,0,0.0,0
2024-08-28,AVTNPL_NS,90.6579,0.02756094271209375,0,0.0,0
2024-08-29,AVTNPL_NS,89.9885,-0.00738380218381407,0,0.0,0
2024-09-01,AVTNPL_NS,88.6595,-0.01476855375964714,0,0.0,0
2024-09-02,AVTNPL_NS,89.1911,0.005995973358749129,0,0.0,0
2024-09-03,AVTNPL_NS,89.3683,0.001986745314274563,0,0.0,0
2024-09-04,AVTNPL_NS,89.2895,-0.0008817444216797643,0,0.0,0
2024-09-05,AVTNPL_NS,87.9507,-0.01499392425761159,0,0.0,0
2024-09-08,AVTNPL_NS,86.4346,-0.017238066325793833,0,0.0,0
2024-09-09,AVTNPL_NS,87.5175,0.01252854759552302,0,0.0,0
2024-09-10,AVTNPL_NS,87.7538,0.0027000314222869193,0,0.0,0
2024-09-11,AVTNPL_NS,93.6506,0.0671970900405452,0,0.0,0
2024-09-12,AVTNPL_NS,91.6128,-0.02175960431646995,0,0.0,0
2024-09-15,AVTNPL_NS,90.8351,-0.008488988438296818,0,0.0,0
2024-09-16,AVTNPL_NS,89.26,-0.017340213199523058,0,0.0,0
2024-09-17,AVTNPL_NS,89.9393,0.007610351781313085,0,0.0,0
2024-09-18,AVTNPL_NS,87.803,-0.02375268653414031,0,0.0,0
2024-09-19,AVTNPL_NS,88.6299,0.00941767365579782,0,0.0,0
2024-09-22,AVTNPL_NS,88.0294,-0.006775365875398842,0,0.0,0
2024-09-23,AVTNPL_NS,87.7538,-0.0031307722192812637,0,0.0,0
2024-09-24,AVTNPL_NS,87.7439,-0.00011281562735743211,0,0.0,0
2024-09-25,AVTNPL_NS,86.7004,-0.011892564611329037,0,0.0,0
2024-09-26,AVTNPL_NS,85.903,-0.009197189401663586,0,0.0,0
2024-09-29,AVTNPL_NS,85.7455,-0.001833463324912965,0,0.0,0
2024-09-30,AVTNPL_NS,88.0885,0.027325049127942425,0,0.0,0
2024-10-02,AVTNPL_NS,87.5667,-0.005923588209584718,0,0.0,0
2024-10-03,AVTNPL_NS,85.7455,-0.02079786037386344,0,0.0,0
2024-10-06,AVTNPL_NS,83.1761,-0.029965420925879505,0,0.0,0
2024-10-07,AVTNPL_NS,84.0818,0.01088894526192008,0,0.0,0
2024-10-08,AVTNPL_NS,84.3673,0.003395502950698015,0,0.0,0
2024-10-09,AVTNPL_NS,84.5248,0.0018668370328314143,0,0.0,0
2024-10-10,AVTNPL_NS,84.8398,0.0037267168925569916,0,0.0,0
2024-10-13,AVTNPL_NS,84.1605,-0.008006855273114732,0,0.0,0
2024-10-14,AVTNPL_NS,83.5403,-0.0073692527967395005,0,0.0,0
2024-10-15,AVTNPL_NS,83.6585,0.0014148859891573995,0,0.0,0
2024-10-16,AVTNPL_NS,82.7922,-0.010355194032883763,0,0.0,0
2024-10-17,AVTNPL_NS,83.7865,0.012009585444039628,0,0.0,0
2024-10-20,AVTNPL_NS,82.4378,-0.016096865246788106,0,0.0,0
2024-10-21,AVTNPL_NS,79.9077,-0.030691017955355337,0,0.0,0
2024-10-22,AVTNPL_NS,79.1595,-0.009363302910733395,0,0.0,0
2024-10-23,AVTNPL_NS,78.7756,-0.0048497021835660625,0,0.0,0
2024-10-24,AVTNPL_NS,77.7222,-0.013372160922925369,0,0.0,0
2024-10-27,AVTNPL_NS,79.2678,0.019886210117572523,0,0.0,0
2024-10-28,AVTNPL_NS,81.3647,0.02645336441783419,0,0.0,0
2024-10-29,AVTNPL_NS,80.7544,-0.007500795799652571,0,0.0,0
2024-10-30,AVTNPL_NS,82.1129,0.01682261276165753,0,0.0,0
2024-10-31,AVTNPL_NS,82.546,0.005274445306401532,0,0.0,0
2024-11-03,AVTNPL_NS,80.2523,-0.02778693092336393,0,0.0,0
2024-11-04,AVTNPL_NS,81.03,0.009690687992742752,0,0.0,0
2024-11-05,AVTNPL_NS,83.7274,0.03328890534369999,0,0.0,0
2024-11-06,AVTNPL_NS,82.674,-0.012581305522445407,0,0.0,0
2024-11-07,AVTNPL_NS,80.9709,-0.02060018869293856,0,0.0,0
2024-11-10,AVTNPL_NS,81.4632,0.006079962060443922,0,0.0,0
2024-11-11,AVTNPL_NS,78.8347,-0.03226610297655874,0,0.0,0
2024-11-12,AVTNPL_NS,77.3186,-0.0192313790754578,0,0.0,0
2024-11-13,AVTNPL_NS,76.7673,-0.007130237743570134,0,0.0,0
2024-11-17,AVTNPL_NS,76.4818,-0.0037190314105094435,0,0.0,0
2024-11-18,AVTNPL_NS,78.1751,0.022139907795057034,0,0.0,0
2024-11-20,AVTNPL_NS,76.5704,-0.020526996447717938,0,0.0,0
2024-11-21,AVTNPL_NS,76.8559,0.0037285948617220566,0,0.0,0
2024-11-24,AVTNPL_NS,77.1414,0.0037147440860103575,0,0.0,0
2024-11-25,AVTNPL_NS,76.5015,-0.008295156686293104,0,0.0,0
2024-11-26,AVTNPL_NS,77.4958,0.012997130775213694,0,0.0,0
2024-11-27,AVTNPL_NS,77.8601,0.0047008999197375445,0,0.0,0
2024-11-28,AVTNPL_NS,78.116,0.0032866641578934708,0,0.0,0
2024-12-01,AVTNPL_NS,78.6969,0.007436376670592493,0,0.0,0
2024-12-02,AVTNPL_NS,80.5771,0.023891665364201176,0,0.0,0
2024-12-03,AVTNPL_NS,79.8585,-0.008918166575863307,0,0.0,0
2024-12-04,AVTNPL_NS,79.1497,-0.008875698892416128,0,0.0,0
2024-12-05,AVTNPL_NS,78.8937,-0.003234377388669829,0,0.0,0
2024-12-08,AVTNPL_NS,78.8741,-0.0002484355531556792,0,0.0,0
2024-12-09,AVTNPL_NS,80.3212,0.018346960535841284,0,0.0,0
2024-12-10,AVTNPL_NS,79.2285,-0.013604129420377253,0,0.0,0
2024-12-11,AVTNPL_NS,79.1989,-0.0003736029332879198,0,0.0,0
2024-12-12,AVTNPL_NS,79.5238,0.0041023297040740925,0,0.0,0
2024-12-15,AVTNPL_NS,79.1005,-0.00532293476921375,0,0.0,0
2024-12-16,AVTNPL_NS,78.7362,-0.004605533466918721,0,0.0,0
2024-12-17,AVTNPL_NS,77.6632,-0.013627784932470632,0,0.0,0
2024-12-18,AVTNPL_NS,76.8953,-0.009887565796928288,0,0.0,0
2024-12-19,AVTNPL_NS,75.7435,-0.014978808847875058,0,0.0,0
2024-12-22,AVTNPL_NS,75.9207,0.0023394746743945483,0,0.0,0
2024-12-23,AVTNPL_NS,76.1767,0.003371939405195201,0,0.0,0
2024-12-25,AVTNPL_NS,76.1964,0.0002586092597867129,0,0.0,0
2024-12-26,AVTNPL_NS,75.8616,-0.004393908373623967,0,0.0,0
2024-12-29,AVTNPL_NS,73.9321,-0.025434475413120605,0,0.0,0
2024-12-30,AVTNPL_NS,74.0207,0.0011983969074327305,0,0.0,0
2024-12-31,AVTNPL_NS,75.2414,0.016491332829870586,0,0.0,0
2025-01-01,AVTNPL_NS,76.5409,0.017271076827384935,0,0.0,0
2025-01-02,AVTNPL_NS,76.3342,-0.0027005169785042638,0,0.0,0
2025-01-05,AVTNPL_NS,73.558,-0.03636901939104609,0,0.0,0
2025-01-06,AVTNPL_NS,73.6565,0.0013390793659422418,0,0.0,0
2025-01-07,AVTNPL_NS,72.8591,-0.010825928465240664,0,0.0,0
2025-01-08,AVTNPL_NS,70.9689,-0.02594322466239618,0,0.0,0
2025-01-09,AVTNPL_NS,70.2011,-0.010818823456471893,0,0.0,0
2025-01-12,AVTNPL_NS,66.7555,-0.04908185199377213,0,0.0,0
2025-01-13,AVTNPL_NS,69.5513,0.04188119330991458,0,0.0,0
2025-01-14,AVTNPL_NS,69.886,0.004812275255818399,0,0.0,0
2025-01-15,AVTNPL_NS,69.6498,-0.0033797899436224244,0,0.0,0
2025-01-16,AVTNPL_NS,70.457,0.01158940872766312,0,0.0,0
2025-01-19,AVTNPL_NS,72.6917,0.03171721759370971,0,0.0,0
2025-01-20,AVTNPL_NS,73.814,0.015439176687297218,0,0.0,0
2025-01-21,AVTNPL_NS,73.3907,-0.005734684477199381,0,0.0,0
2025-01-22,AVTNPL_NS,73.8435,0.006169719051596578,0,0.0,0
2025-01-23,AVTNPL_NS,72.9575,-0.011998347857292924,0,0.0,0
2025-01-26,AVTNPL_NS,71.2347,-0.023613747729842594,0,0.0,0
2025-01-27,AVTNPL_NS,71.1363,-0.0013813492581564724,0,0.0,0
2025-01-28,AVTNPL_NS,72.5736,0.020204874304679876,0,0.0,0
2025-01-29,AVTNPL_NS,76.0979,0.04856173594805813,0,0.0,0
2025-01-30,AVTNPL_NS,74.257,-0.02419120632763838,0,0.0,0
2025-01-31,AVTNPL_NS,75.8223,0.021079494189099934,0,0.0,0
2025-02-02,AVTNPL_NS,76.1176,0.0038946325817075245,0,0.0,0
2025-02-03,AVTNPL_NS,75.8321,-0.0037507751163988745,0,0.0,0
2025-02-04,AVTNPL_NS,75.7238,-0.001428155095269723,0,0.0,0
2025-02-05,AVTNPL_NS,75.2414,-0.00637052023274054,0,0.0,0
2025-02-06,AVTNPL_NS,74.3357,-0.012037256085080772,0,0.0,0
2025-02-09,AVTNPL_NS,73.8435,-0.0066213138505455404,0,0.0,0
2025-02-10,AVTNPL_NS,73.0855,-0.010264952230054192,0,0.0,0
2025-02-11,AVTNPL_NS,73.3907,0.004175930930211846,0,0.0,0
2025-02-12,AVTNPL_NS,73.0855,-0.004158565049795171,0,0.0,0
2025-02-13,AVTNPL_NS,67.3265,-0.0787981200101251,0,0.0,0
2025-02-16,AVTNPL_NS,64.5897,-0.04064966989224161,0,0.0,0
2025-02-17,AVTNPL_NS,62.4042,-0.03383666435979715,0,0.0,0
2025-02-18,AVTNPL_NS,60.9275,-0.023663471368914335,0,0.0,0
2025-02-19,AVTNPL_NS,63.3215,0.03929260186286987,0,0.0,0
2025-02-20,AVTNPL_NS,62.0553,-0.019996367742393883,0,0.0,0
2025-02-23,AVTNPL_NS,62.0454,-0.00015953512431654548,0,0.0,0
2025-02-24,AVTNPL_NS,61.1452,-0.014508730703646,0,0.0,0
2025-02-26,AVTNPL_NS,58.9392,-0.03607805682212184,0,0.0,0
2025-02-27,AVTNPL_NS,55.3086,-0.061599071585634046,0,0.0,0
2025-03-02,AVTNPL_NS,55.5856,0.00500826272948518,0,0.0,0
2025-03-03,AVTNPL_NS,56.1693,0.010500921101868066,0,0.0,0
2025-03-04,AVTNPL_NS,57.8807,0.0304686011753752,0,0.0,0
2025-03-05,AVTNPL_NS,60.1065,0.038454959943470035,0,0.0,0
2025-03-06,AVTNPL_NS,58.9985,-0.01843394641178575,0,0.0,0
2025-03-09,AVTNPL_NS,57.0002,-0.033870352636083956,0,0.0,0
2025-03-10,AVTNPL_NS,55.7736,-0.0215192227395693,0,0.0,0
2025-03-11,AVTNPL_NS,54.7646,-0.018090996457105213,0,0.0,0
2025-03-12,AVTNPL_NS,53.993,-0.014089393513327941,0,0.0,0
2025-03-16,AVTNPL_NS,52.1431,-0.0342618487581724,0,0.0,0
2025-03-17,AVTNPL_NS,52.1431,0.0,0,0.0,0
2025-03-18,AVTNPL_NS,56.1891,0.07759415915049184,0,0.0,0
2025-03-19,AVTNPL_NS,56.6639,0.008450037462781834,0,0.0,0
2025-03-20,AVTNPL_NS,57.7719,0.01955389586668055,0,0.0,0
2025-03-23,AVTNPL_NS,57.0596,-0.012329523522681463,0,0.0,0
2025-03-24,AVTNPL_NS,55.4175,-0.02877868053754329,0,0.0,0
2025-03-25,AVTNPL_NS,55.922,0.009103622501917208,0,0.0,0
2025-03-26,AVTNPL_NS,53.9336,-0.03555666821644432,0,0.0,0
2025-03-27,AVTNPL_NS,53.3994,-0.009904771793464495,0,0.0,0
2025-03-31,AVTNPL_NS,55.4273,0.037976082128263755,0,0.0,0
2025-04-01,AVTNPL_NS,56.5749,0.020704598636412053,0,0.0,0
2025-04-02,AVTNPL_NS,57.3762,0.014163524814007511,0,0.0,0
2025-04-03,AVTNPL_NS,54.5766,-0.04879375071893921,0,0.0,0
2025-04-06,AVTNPL_NS,53.8347,-0.013593737975615916,0,0.0,0
2025-04-07,AVTNPL_NS,55.645,0.033627010088288944,0,0.0,0
2025-04-08,AVTNPL_NS,57.2575,0.02897834486476758,0,0.0,0
2025-04-10,AVTNPL_NS,60.0867,0.0494118674409465,0,0.0,0
2025-04-14,AVTNPL_NS,61.8673,0.029633845759544197,0,0.0,0
2025-04-15,AVTNPL_NS,60.146,-0.027822452248603025,0,0.0,0
2025-04-16,AVTNPL_NS,60.1263,-0.0003275363282678745,0,0.0,0
2025-04-20,AVTNPL_NS,60.6011,0.007896710757189451,0,0.0,0
2025-04-21,AVTNPL_NS,61.7189,0.01844520974041708,0,0.0,0
2025-04-22,AVTNPL_NS,62.6389,0.014906292885971784,0,0.0,0
2025-04-23,AVTNPL_NS,61.3331,-0.02084647080328672,0,0.0,0
2025-04-24,AVTNPL_NS,60.057,-0.020806057414348822,0,0.0,0
2025-04-27,AVTNPL_NS,60.1065,0.0008242169938557087,0,0.0,0
2025-04-28,AVTNPL_NS,60.9968,0.014812041958856437,0,0.0,0
2025-04-29,AVTNPL_NS,60.6802,-0.005190436219605021,0,0.0,0
2025-05-01,AVTNPL_NS,63.4699,0.0459738102379359,0,0.0,0
2025-05-04,AVTNPL_NS,63.4007,-0.001090280589696846,0,0.0,0
2025-05-05,AVTNPL_NS,61.5409,-0.029334060980399257,0,0.0,0
2025-05-06,AVTNPL_NS,61.3925,-0.0024114044480987307,0,0.0,0
2025-05-07,AVTNPL_NS,61.442,0.0008062874129577402,0,0.0,0
2025-05-08,AVTNPL_NS,60.334,-0.018033267146251752,0,0.0,0
2025-05-11,AVTNPL_NS,62.6785,0.03885868664434633,0,0.0,0
2025-05-12,AVTNPL_NS,64.2415,0.024936780554735805,0,0.0,0
2025-05-13,AVTNPL_NS,63.6875,-0.008623708973171551,0,0.0,0
2025-05-14,AVTNPL_NS,63.2127,-0.007455152109911656,0,0.0,0
2025-05-15,AVTNPL_NS,64.9835,0.028013358075197115,0,0.0,0
2025-05-18,AVTNPL_NS,64.5581,-0.00654627713188749,0,0.0,0
2025-05-19,AVTNPL_NS,64.1525,-0.006282712781200073,0,0.0,0
2025-05-20,AVTNPL_NS,65.3198,0.01819570554538008,0,0.0,0
2025-05-21,AVTNPL_NS,66.2299,0.01393298815979227,0,0.0,0
2025-05-22,AVTNPL_NS,66.952,0.010902930549494982,0,0.0,0
2025-05-25,AVTNPL_NS,66.5465,-0.0060565778468156806,0,0.0,0
2025-05-26,AVTNPL_NS,65.9133,-0.009515151059785065,0,0.0,0
2025-05-27,AVTNPL_NS,66.1112,0.00300242894833036,0,0.0,0
2025-05-28,AVTNPL_NS,65.1121,-0.015112416655574168,0,0.0,0
2025-05-29,AVTNPL_NS,65.1516,0.0006066460765357107,0,0.0,0
2025-06-01,AVTNPL_NS,64.3305,-0.012602913819461103,0,0.0,0
2025-06-02,AVTNPL_NS,63.9447,-0.0059971553151305645,0,0.0,0
2025-06-03,AVTNPL_NS,63.7172,-0.0035577616284070412,0,0.0,0
2025-06-04,AVTNPL_NS,64.9241,0.018941510298632114,0,0.0,0
2025-06-05,AVTNPL_NS,63.7568,-0.017979456010941974,0,0.0,0
2025-06-08,AVTNPL_NS,64.845,0.01706798333667936,0,0.0,0
2025-06-09,AVTNPL_NS,65.6067,0.011746472357159421,0,0.0,0
2025-06-10,AVTNPL_NS,66.1013,0.007538864170884896,0,0.0,0
2025-06-11,AVTNPL_NS,65.2802,-0.01242184344332109,0,0.0,0
2025-06-12,AVTNPL_NS,64.4394,-0.012879862500421058,0,0.0,0
2025-06-15,AVTNPL_NS,64.5976,0.002455019754994625,0,0.0,0
2025-06-16,AVTNPL_NS,63.9546,-0.009953930176972547,0,0.0,0
2025-06-17,AVTNPL_NS,63.4699,-0.007578813720983235,0,0.0,0
2025-06-18,AVTNPL_NS,63.1138,-0.005610533496980485,0,0.0,0
2025-06-19,AVTNPL_NS,64.4987,0.021942903136873415,0,0.0,0
2025-06-22,AVTNPL_NS,63.4897,-0.015643726152620108,0,0.0,0
2025-06-23,AVTNPL_NS,64.2415,0.011841290792049763,0,0.0,0
2025-06-24,AVTNPL_NS,65.0131,0.012010927515702319,0,0.0,0
2025-06-25,AVTNPL_NS,63.6777,-0.02054047568874573,0,0.0,0
2025-06-26,AVTNPL_NS,66.0518,0.037283067698739014,0,0.0,0
2025-06-29,AVTNPL_NS,65.211,-0.01272940328651151,0,0.0,0
2025-06-30,AVTNPL_NS,65.0329,-0.0027311343178297864,0,0.0,0
2025-07-01,AVTNPL_NS,64.2316,-0.012321455755471389,0,0.0,0
2025-07-02,AVTNPL_NS,64.7856,0.008625038143219355,0,0.0,0
2025-07-03,AVTNPL_NS,65.3791,0.009160986392037662,0,0.0,0
2025-07-06,AVTNPL_NS,66.3684,0.015131746995599604,0,0.0,0
2025-07-07,AVTNPL_NS,64.934,-0.02161269519831721,0,0.0,0
2025-07-08,AVTNPL_NS,65.4484,0.007921889918994784,0,0.0,0
2025-07-09,AVTNPL_NS,65.9232,0.0072545700124064805,0,0.0,0
2025-07-10,AVTNPL_NS,65.7847,-0.0021009295665257444,0,0.0,0
2025-07-13,AVTNPL_NS,67.2884,0.022857898569120128,0,0.0,0
2025-07-14,AVTNPL_NS,67.3675,0.001175536942474631,0,0.0,0
2025-07-15,AVTNPL_NS,69.8604,0.03700449029576558,0,0.0,0
2025-07-16,AVTNPL_NS,68.5348,-0.018974984397455374,0,0.0,0
2025-07-17,AVTNPL_NS,68.6338,0.0014445216152960683,0,0.0,0
2025-07-20,AVTNPL_NS,68.2875,-0.005045618922455142,0,0.0,0
2025-07-21,AVTNPL_NS,75.4101,0.1043031301482702,0,0.0,0
2025-07-22,AVTNPL_NS,74.5099,-0.011937393001733132,0,0.0,0
2025-07-23,AVTNPL_NS,74.7077,0.0026546807873852885,0,0.0,0
2025-07-24,AVTNPL_NS,75.6178,0.012182144544672147,0,0.0,0
2025-07-27,AVTNPL_NS,72.0565,-0.047096054103663465,0,0.0,0
2025-07-28,AVTNPL_NS,71.4927,-0.007824415562787568,0,0.0,0
2025-07-29,AVTNPL_NS,74.0548,0.03583722533909062,0,0.0,0
2025-07-30,AVTNPL_NS,74.3417,0.00387415805592628,0,0.0,0
2025-07-31,AVTNPL_NS,75.054,0.009581432762500786,0,0.0,0
2025-08-03,AVTNPL_NS,73.6294,-0.018981000346417254,0,0.0,0
2025-08-04,AVTNPL_NS,72.0565,-0.021362390566811662,0,0.0,0
2025-08-05,AVTNPL_NS,72.355,0.0041425825567438235,0,0.0,0
2025-08-06,AVTNPL_NS,69.1321,-0.0445428788611707,0,0.0,0
2025-08-07,AVTNPL_NS,70.2263,0.015827669056776905,0,0.0,0
2025-08-10,AVTNPL_NS,70.1069,-0.0017002177246985273,0,0.0,0
2025-08-11,AVTNPL_NS,70.7933,0.009790762392860142,0,0.0,0
2025-08-12,AVTNPL_NS,73.1408,0.03315991767582527,0,0.0,0
2025-08-13,AVTNPL_NS,72.2953,-0.011559895434559153,0,0.0,0
2025-08-17,AVTNPL_NS,71.2608,-0.014309367275604279,0,0.0,0
2025-08-18,AVTNPL_NS,71.6885,0.006001897256275646,0,0.0,0
2025-08-19,AVTNPL_NS,72.912,0.01706689357428326,0,0.0,0
2025-08-20,AVTNPL_NS,72.1958,-0.009822800087777028,0,0.0,0
2025-08-21,AVTNPL_NS,72.8225,0.008680560365007306,0,0.0,0
2025-08-24,AVTNPL_NS,73.4491,0.008604483504411453,0,0.0,0
2025-08-25,AVTNPL_NS,72.6235,-0.01124043725518753,0,0.0,0
2025-08-27,AVTNPL_NS,72.0466,-0.007943709680750866,0,0.0,0
2025-08-28,AVTNPL_NS,72.1759,0.001794671781874424,0,0.0,0
2025-08-31,AVTNPL_NS,72.0466,-0.00179145670507741,0,0.0,0
2025-09-01,AVTNPL_NS,73.28,0.01711947545061121,0,0.0,0
2025-09-02,AVTNPL_NS,73.4292,0.0020360262008731755,0,0.0,0
2025-09-03,AVTNPL_NS,74.3941,0.013140548991409373,0,0.0,0
2025-09-04,AVTNPL_NS,74.5035,0.0014705467234634728,0,0.0,0
2025-09-07,AVTNPL_NS,76.3039,0.02416530767010938,0,0.0,0
2025-09-08,AVTNPL_NS,77.1892,0.011602290315436026,0,0.0,0
2025-09-09,AVTNPL_NS,76.1448,-0.0135303902618501,0,0.0,0
2025-09-10,AVTNPL_NS,76.1348,-0.00013132873157462033,0,0.0,0
2025-09-11,AVTNPL_NS,75.8066,-0.00431077509890343,0,0.0,0
2025-09-14,AVTNPL_NS,73.7873,-0.026637522326552032,0,0.0,0
2025-09-15,AVTNPL_NS,74.7522,0.013076776084773423,0,0.0,0
2025-09-16,AVTNPL_NS,76.2045,0.019428190742212248,0,0.0,0
2025-09-17,AVTNPL_NS,74.8318,-0.01801337191373209,0,0.0,0
2025-09-18,AVTNPL_NS,74.4339,-0.005317258170991601,0,0.0,0
2025-09-21,AVTNPL_NS,73.6879,-0.01002231510104934,0,0.0,0
2025-09-22,AVTNPL_NS,73.6879,0.0,0,0.0,0
2025-09-23,AVTNPL_NS,72.8424,-0.011474068334149878,0,0.0,0
2025-09-24,AVTNPL_NS,71.0718,-0.02430727158907453,0,0.0,0
2025-09-25,AVTNPL_NS,70.9027,-0.0023792840479627264,0,0.0,0
2025-09-28,AVTNPL_NS,71.0419,0.001963253867624193,0,0.0,0
2025-09-29,AVTNPL_NS,71.6786,0.00896231660470792,0,0.0,0
2025-09-30,AVTNPL_NS,71.967,0.004023516084298517,0,0.0,0
2025-10-02,AVTNPL_NS,71.1315,-0.011609487681854103,0,0.0,0
2025-10-05,AVTNPL_NS,71.0121,-0.0016785812192909866,0,0.0,0
2025-10-06,AVTNPL_NS,70.664,-0.004901981493294794,0,0.0,0
2025-10-07,AVTNPL_NS,70.654,-0.0001415147741424816,0,0.0,0
2025-10-08,AVTNPL_NS,68.7641,-0.026748662496107745,0,0.0,0
2025-10-09,AVTNPL_NS,68.9232,0.002313707297848744,0,0.0,0
2025-10-12,AVTNPL_NS,68.4458,-0.006926550131160281,0,0.0,0
2025-10-13,AVTNPL_NS,67.7196,-0.010609854804823793,0,0.0,0
2025-10-14,AVTNPL_NS,67.8589,0.0020570115594304994,0,0.0,0
2025-10-15,AVTNPL_NS,68.1274,0.003956739646531204,0,0.0,0
2025-10-16,AVTNPL_NS,67.7395,-0.005693744367170739,0,0.0,0
2025-10-19,AVTNPL_NS,67.9981,0.0038175658220092057,0,0.0,0
2025-10-20,AVTNPL_NS,68.7243,0.010679710168372436,0,0.0,0
2025-10-22,AVTNPL_NS,69.0923,0.005354728967774003,0,0.0,0
2025-10-23,AVTNPL_NS,69.1222,0.00043275444586465817,0,0.0,0
2025-10-26,AVTNPL_NS,67.8489,-0.01842099933161856,0,0.0,0
2025-10-27,AVTNPL_NS,68.0976,0.003665497893112546,0,0.0,0
2025-10-28,AVTNPL_NS,69.0923,0.014606975869927874,0,0.0,0
2025-10-29,AVTNPL_NS,70.097,0.014541417784615707,0,0.0,0
2025-10-30,AVTNPL_NS,73.6779,0.051084925175114426,0,0.0,0
2025-11-02,AVTNPL_NS,73.1706,-0.006885375397507221,0,0.0,0
2025-11-03,AVTNPL_NS,72.4146,-0.010332018597633441,0,0.0,0
2025-11-05,AVTNPL_NS,71.4697,-0.01304847365034112,0,0.0,0
2025-11-06,AVTNPL_NS,71.8079,0.0047320752710589,0,0.0,0
2025-11-09,AVTNPL_NS,69.3808,-0.033799902239168844,0,0.0,0
2025-11-10,AVTNPL_NS,68.963,-0.00602183889491037,0,0.0,0
2025-11-11,AVTNPL_NS,69.5698,0.00879892116062253,0,0.0,0
2025-11-12,AVTNPL_NS,69.6593,0.0012864777532779481,0,0.0,0
2025-11-13,AVTNPL_NS,70.9723,0.018848883063711463,0,0.0,0
2025-11-16,AVTNPL_NS,72.2853,0.01850017542055138,0,0.0,0
2025-11-17,AVTNPL_NS,70.6043,-0.023255073991530928,0,0.0,0
2025-11-18,AVTNPL_NS,69.7289,-0.012398678267470986,0,0.0,0
2025-11-19,AVTNPL_NS,68.9332,-0.011411337336455829,0,0.0,0
2025-11-20,AVTNPL_NS,68.4358,-0.0072156812682422355,0,0.0,0
2025-11-23,AVTNPL_NS,68.8934,0.0066865587894056056,0,0.0,0
2025-11-24,AVTNPL_NS,68.5651,-0.004765333108831871,0,0.0,0
2025-11-25,AVTNPL_NS,68.4557,-0.0015955639239205732,0,0.0,0
2025-11-26,AVTNPL_NS,68.406,-0.0007260169715594955,0,0.0,0
2025-11-27,AVTNPL_NS,68.3363,-0.0010189164693157338,0,0.0,0
2025-11-30,AVTNPL_NS,67.7495,-0.00858694427412654,0,0.0,0
2025-12-01,AVTNPL_NS,67.0731,-0.00998383751909615,0,0.0,0
2025-12-02,AVTNPL_NS,67.1029,0.0004442913776165902,0,0.0,0
2025-12-03,AVTNPL_NS,66.5757,-0.00785659040071307,0,0.0,0
2025-12-04,AVTNPL_NS,66.2475,-0.004929726611962004,0,0.0,0
2025-12-07,AVTNPL_NS,65.014,-0.01861957054983221,0,0.0,0
2025-12-08,AVTNPL_NS,67.1327,0.03258836558279765,0,0.0,0
2025-12-09,AVTNPL_NS,67.5704,0.006519922481890372,0,0.0,0
2025-12-10,AVTNPL_NS,68.396,0.01221836780602148,0,0.0,0
2025-12-11,AVTNPL_NS,66.4563,-0.02835984560500615,0,0.0,0
2025-12-14,AVTNPL_NS,66.4365,-0.00029794015014383834,0,0.0,0
2025-12-15,AVTNPL_NS,67.3516,0.013774054924627466,0,0.0,0
2025-12-16,AVTNPL_NS,67.2322,-0.0017727863926023657,0,0.0,0
2025-12-17,AVTNPL_NS,64.6758,-0.03802344709826555,0,0.0,0
2025-12-18,AVTNPL_NS,65.2925,0.009535251206788553,0,0.0,0
2025-12-21,AVTNPL_NS,65.7203,0.006552054217559222,0,0.0,0
2025-12-22,AVTNPL_NS,65.8595,0.0021180670203879703,0,0.0,0
2025-12-23,AVTNPL_NS,66.1679,0.004682695738655873,0,0.0,0
2025-12-25,AVTNPL_NS,66.1778,0.0001496193773717902,0,0.0,0
2025-12-28,AVTNPL_NS,65.3423,-0.01262507970950999,0,0.0,0
2025-12-29,AVTNPL_NS,65.6904,0.005327330075617143,0,0.0,0
2025-12-30,AVTNPL_NS,65.8496,0.002423489581430349,0,0.0,0
2025-12-31,AVTNPL_NS,66.6752,0.01253766158032854,0,0.0,0
2026-01-01,AVTNPL_NS,67.1526,0.007160083509310855,0,0.0,0
2026-01-04,AVTNPL_NS,66.8542,-0.0044436105228986555,0,0.0,0
2026-01-05,AVTNPL_NS,65.7899,-0.015919717833733804,0,0.0,0
2026-01-06,AVTNPL_NS,65.1334,-0.009978735337795142,0,0.0,0
